date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-25,SKU-015,43,9,7,193
2025-04-26,SKU-015,41,40,7,193
2025-04-27,SKU-015,32,38,7,193
2025-04-28,SKU-015,15,28,7,193
2025-04-29,SKU-015,37,0,7,193
2025-04-30,SKU-015,16,2,7,193
2025-05-01,SKU-015,20,39,7,193
2025-05-02,SKU-015,35,38,7,193
2025-05-03,SKU-015,18,36,7,193
2025-05-04,SKU-015,20,18,7,193
2025-05-05,SKU-015,15,24,7,193
2025-05-06,SKU-015,11,24,7,193
2025-05-07,SKU-015,25,31,7,193
2025-05-08,SKU-015,20,12,7,193
2025-05-09,SKU-015,26,20,7,193
2025-05-10,SKU-015,28,29,7,193
2025-05-11,SKU-015,32,20,7,193
2025-05-12,SKU-015,22,33,7,193
2025-05-13,SKU-015,24,5,7,193
2025-05-14,SKU-015,34,23,7,193
2025-05-15,SKU-015,4,6,7,193
2025-05-16,SKU-015,42,43,7,193
2025-05-17,SKU-015,11,21,7,193
2025-05-18,SKU-015,15,1,7,193
2025-05-19,SKU-015,22,41,7,193
2025-05-20,SKU-015,15,40,7,193
2025-05-21,SKU-015,42,42,7,193
2025-05-22,SKU-015,17,8,7,193
2025-05-23,SKU-015,11,30,7,193
2025-05-24,SKU-015,13,10,7,193
2025-05-25,SKU-015,7,25,7,193
2025-05-26,SKU-015,8,9,7,193
2025-05-27,SKU-015,4,32,7,193
2025-05-28,SKU-015,21,11,7,193
2025-05-29,SKU-015,42,17,7,193
2025-05-30,SKU-015,38,42,7,193
2025-05-31,SKU-015,17,3,7,193
2025-06-01,SKU-015,35,31,7,193
2025-06-02,SKU-015,11,13,7,193
2025-06-03,SKU-015,29,27,7,193
2025-06-04,SKU-015,41,10,7,193
2025-06-05,SKU-015,24,1,7,193
2025-06-06,SKU-015,4,17,7,193
2025-06-07,SKU-015,37,0,7,193
2025-06-08,SKU-015,4,5,7,193
2025-06-09,SKU-015,8,19,7,193
2025-06-10,SKU-015,18,8,7,193
2025-06-11,SKU-015,17,3,7,193
2025-06-12,SKU-015,21,32,7,193
2025-06-13,SKU-015,5,18,7,193
2025-06-14,SKU-015,10,38,7,193
2025-06-15,SKU-015,24,7,7,193
2025-06-16,SKU-015,22,16,7,193
2025-06-17,SKU-015,37,0,7,193
2025-06-18,SKU-015,43,15,7,193
2025-06-19,SKU-015,31,39,7,193
2025-06-20,SKU-015,31,29,7,193
2025-06-21,SKU-015,10,22,7,193
2025-06-22,SKU-015,21,13,7,193
2025-06-23,SKU-015,14,1,7,193
2025-06-24,SKU-015,16,41,7,193
2025-06-25,SKU-015,12,2,7,193
2025-06-26,SKU-015,34,17,7,193
2025-06-27,SKU-015,38,27,7,193
2025-06-28,SKU-015,19,0,7,193
2025-06-29,SKU-015,10,44,7,193
2025-06-30,SKU-015,10,3,7,193
2025-07-01,SKU-015,25,4,7,193
2025-07-02,SKU-015,16,8,7,193
2025-07-03,SKU-015,35,18,7,193
2025-07-04,SKU-015,15,6,7,193
2025-07-05,SKU-015,6,6,7,193
2025-07-06,SKU-015,32,7,7,193
2025-07-07,SKU-015,43,4,7,193
2025-07-08,SKU-015,13,3,7,193
2025-07-09,SKU-015,4,44,7,193
2025-07-10,SKU-015,32,25,7,193
2025-07-11,SKU-015,12,30,7,193
2025-07-12,SKU-015,18,12,7,193
2025-07-13,SKU-015,17,2,7,193
2024-01-01,SKU-016,6,39,8,220
2024-01-02,SKU-016,17,28,8,220
2024-01-03,SKU-016,34,18,8,220
2024-01-04,SKU-016,31,25,8,220
2024-01-05,SKU-016,30,43,8,220
2024-01-06,SKU-016,42,24,8,220
2024-01-07,SKU-016,34,30,8,220
2024-01-08,SKU-016,7,39,8,220
2024-01-09,SKU-016,30,28,8,220
2024-01-10,SKU-016,16,42,8,220
2024-01-11,SKU-016,28,35,8,220
2024-01-12,SKU-016,22,33,8,220
2024-01-13,SKU-016,23,26,8,220
2024-01-14,SKU-016,32,2,8,220
2024-01-15,SKU-016,34,3,8,220
2024-01-16,SKU-016,32,29,8,220
2024-01-17,SKU-016,29,23,8,220
2024-01-18,SKU-016,7,31,8,220
2024-01-19,SKU-016,31,10,8,220
2024-01-20,SKU-016,26,33,8,220
2024-01-21,SKU-016,30,12,8,220
2024-01-22,SKU-016,17,6,8,220
2024-01-23,SKU-016,36,36,8,220
2024-01-24,SKU-016,6,42,8,220
2024-01-25,SKU-016,16,34,8,220
2024-01-26,SKU-016,21,26,8,220
2024-01-27,SKU-016,34,19,8,220
2024-01-28,SKU-016,39,1,8,220
2024-01-29,SKU-016,27,8,8,220
2024-01-30,SKU-016,41,31,8,220
2024-01-31,SKU-016,15,22,8,220
2024-02-01,SKU-016,11,24,8,220
2024-02-02,SKU-016,40,11,8,220
2024-02-03,SKU-016,19,39,8,220
2024-02-04,SKU-016,28,16,8,220
2024-02-05,SKU-016,35,4,8,220
2024-02-06,SKU-016,34,30,8,220
2024-02-07,SKU-016,43,4,8,220
2024-02-08,SKU-016,23,7,8,220
2024-02-09,SKU-016,42,39,8,220
2024-02-10,SKU-016,7,31,8,220
2024-02-11,SKU-016,29,25,8,220
2024-02-12,SKU-016,26,39,8,220
2024-02-13,SKU-016,5,40,8,220
2024-02-14,SKU-016,18,24,8,220
2024-02-15,SKU-016,34,34,8,220
2024-02-16,SKU-016,33,44,8,220
2024-02-17,SKU-016,41,20,8,220
2024-02-18,SKU-016,42,17,8,220
2024-02-19,SKU-016,27,26,8,220
2024-02-20,SKU-016,8,1,8,220
2024-02-21,SKU-016,29,38,8,220
2024-02-22,SKU-016,24,13,8,220
2024-02-23,SKU-016,37,3,8,220
2024-02-24,SKU-016,43,41,8,220
2024-02-25,SKU-016,37,3,8,220
2024-02-26,SKU-016,43,32,8,220
2024-02-27,SKU-016,19,30,8,220
2024-02-28,SKU-016,9,10,8,220
2024-02-29,SKU-016,8,13,8,220
2024-03-01,SKU-016,37,5,8,220
2024-03-02,SKU-016,26,32,8,220
2024-03-03,SKU-016,42,38,8,220
2024-03-04,SKU-016,17,13,8,220
2024-03-05,SKU-016,23,16,8,220
2024-03-06,SKU-016,34,44,8,220
2024-03-07,SKU-016,39,24,8,220
2024-03-08,SKU-016,13,35,8,220
2024-03-09,SKU-016,18,12,8,220
2024-03-10,SKU-016,30,10,8,220
2024-03-11,SKU-016,18,19,8,220
2024-03-12,SKU-016,19,27,8,220
2024-03-13,SKU-016,32,4,8,220
2024-03-14,SKU-016,8,27,8,220
2024-03-15,SKU-016,33,31,8,220
2024-03-16,SKU-016,28,18,8,220
2024-03-17,SKU-016,36,44,8,220
2024-03-18,SKU-016,36,0,8,220
2024-03-19,SKU-016,17,28,8,220
2024-03-20,SKU-016,34,28,8,220
2024-03-21,SKU-016,12,6,8,220
2024-03-22,SKU-016,43,1,8,220
2024-03-23,SKU-016,11,31,8,220
2024-03-24,SKU-016,28,11,8,220
2024-03-25,SKU-016,41,42,8,220
2024-03-26,SKU-016,16,26,8,220
2024-03-27,SKU-016,31,42,8,220
2024-03-28,SKU-016,39,25,8,220
2024-03-29,SKU-016,35,37,8,220
2024-03-30,SKU-016,19,5,8,220
2024-03-31,SKU-016,29,33,8,220
2024-04-01,SKU-016,6,9,8,220
2024-04-02,SKU-016,29,21,8,220
2024-04-03,SKU-016,26,26,8,220
2024-04-04,SKU-016,13,37,8,220
2024-04-05,SKU-016,26,22,8,220
2024-04-06,SKU-016,5,18,8,220
2024-04-07,SKU-016,11,22,8,220
2024-04-08,SKU-016,15,24,8,220
2024-04-09,SKU-016,28,17,8,220
2024-04-10,SKU-016,18,9,8,220
2024-04-11,SKU-016,38,43,8,220
2024-04-12,SKU-016,16,6,8,220
2024-04-13,SKU-016,24,41,8,220
2024-04-14,SKU-016,29,27,8,220
2024-04-15,SKU-016,34,9,8,220
2024-04-16,SKU-016,32,3,8,220
2024-04-17,SKU-016,12,22,8,220
2024-04-18,SKU-016,41,11,8,220
2024-04-19,SKU-016,43,27,8,220
2024-04-20,SKU-016,43,17,8,220
2024-04-21,SKU-016,13,25,8,220
2024-04-22,SKU-016,6,29,8,220
2024-04-23,SKU-016,14,17,8,220
2024-04-24,SKU-016,43,12,8,220
2024-04-25,SKU-016,39,40,8,220
2024-04-26,SKU-016,26,12,8,220
2024-04-27,SKU-016,8,26,8,220
2024-04-28,SKU-016,7,11,8,220
2024-04-29,SKU-016,21,33,8,220
2024-04-30,SKU-016,29,36,8,220
2024-05-01,SKU-016,34,32,8,220
2024-05-02,SKU-016,38,41,8,220
2024-05-03,SKU-016,9,44,8,220
2024-05-04,SKU-016,18,0,8,220
2024-05-05,SKU-016,30,17,8,220
2024-05-06,SKU-016,10,19,8,220
2024-05-07,SKU-016,38,25,8,220
2024-05-08,SKU-016,16,33,8,220
2024-05-09,SKU-016,33,21,8,220
2024-05-10,SKU-016,13,39,8,220
2024-05-11,SKU-016,21,9,8,220
2024-05-12,SKU-016,32,36,8,220
2024-05-13,SKU-016,34,32,8,220
2024-05-14,SKU-016,31,43,8,220
2024-05-15,SKU-016,27,26,8,220
2024-05-16,SKU-016,27,28,8,220
2024-05-17,SKU-016,27,2,8,220
2024-05-18,SKU-016,9,5,8,220
2024-05-19,SKU-016,36,14,8,220
2024-05-20,SKU-016,25,28,8,220
2024-05-21,SKU-016,30,29,8,220
2024-05-22,SKU-016,30,42,8,220
2024-05-23,SKU-016,32,20,8,220
2024-05-24,SKU-016,19,16,8,220
2024-05-25,SKU-016,11,11,8,220
2024-05-26,SKU-016,4,25,8,220
2024-05-27,SKU-016,10,29,8,220
2024-05-28,SKU-016,32,9,8,220
2024-05-29,SKU-016,12,43,8,220
2024-05-30,SKU-016,34,2,8,220
2024-05-31,SKU-016,33,19,8,220
2024-06-01,SKU-016,4,15,8,220
2024-06-02,SKU-016,14,39,8,220
2024-06-03,SKU-016,18,35,8,220
2024-06-04,SKU-016,26,40,8,220
2024-06-05,SKU-016,23,34,8,220
2024-06-06,SKU-016,39,16,8,220
2024-06-07,SKU-016,36,14,8,220
2024-06-08,SKU-016,25,6,8,220
2024-06-09,SKU-016,32,40,8,220
2024-06-10,SKU-016,30,28,8,220
2024-06-11,SKU-016,42,11,8,220
2024-06-12,SKU-016,22,2,8,220
2024-06-13,SKU-016,21,24,8,220
2024-06-14,SKU-016,16,36,8,220
2024-06-15,SKU-016,12,43,8,220
2024-06-16,SKU-016,35,19,8,220
2024-06-17,SKU-016,5,2,8,220
2024-06-18,SKU-016,16,17,8,220
2024-06-19,SKU-016,26,15,8,220
2024-06-20,SKU-016,37,19,8,220
2024-06-21,SKU-016,12,11,8,220
2024-06-22,SKU-016,24,41,8,220
2024-06-23,SKU-016,28,24,8,220
2024-06-24,SKU-016,18,29,8,220
2024-06-25,SKU-016,15,13,8,220
2024-06-26,SKU-016,21,22,8,220
2024-06-27,SKU-016,28,25,8,220
2024-06-28,SKU-016,22,37,8,220
2024-06-29,SKU-016,42,22,8,220
2024-06-30,SKU-016,28,10,8,220
2024-07-01,SKU-016,22,34,8,220
2024-07-02,SKU-016,24,14,8,220
2024-07-03,SKU-016,21,26,8,220
2024-07-04,SKU-016,27,10,8,220
2024-07-05,SKU-016,17,9,8,220
2024-07-06,SKU-016,5,10,8,220
2024-07-07,SKU-016,40,43,8,220
2024-07-08,SKU-016,24,25,8,220
2024-07-09,SKU-016,43,21,8,220
2024-07-10,SKU-016,11,34,8,220
2024-07-11,SKU-016,35,23,8,220
2024-07-12,SKU-016,22,41,8,220
2024-07-13,SKU-016,12,43,8,220
2024-07-14,SKU-016,14,0,8,220
2024-07-15,SKU-016,11,17,8,220
2024-07-16,SKU-016,35,28,8,220
2024-07-17,SKU-016,24,34,8,220
2024-07-18,SKU-016,41,15,8,220
2024-07-19,SKU-016,37,38,8,220
2024-07-20,SKU-016,39,13,8,220
2024-07-21,SKU-016,30,8,8,220
2024-07-22,SKU-016,7,23,8,220
2024-07-23,SKU-016,11,25,8,220
2024-07-24,SKU-016,41,39,8,220
2024-07-25,SKU-016,36,40,8,220
2024-07-26,SKU-016,34,26,8,220
2024-07-27,SKU-016,40,32,8,220
2024-07-28,SKU-016,39,1,8,220
2024-07-29,SKU-016,35,5,8,220
2024-07-30,SKU-016,31,37,8,220
2024-07-31,SKU-016,28,35,8,220
2024-08-01,SKU-016,13,29,8,220
2024-08-02,SKU-016,42,24,8,220
2024-08-03,SKU-016,9,7,8,220
2024-08-04,SKU-016,12,43,8,220
2024-08-05,SKU-016,19,44,8,220
2024-08-06,SKU-016,26,21,8,220
2024-08-07,SKU-016,31,7,8,220
2024-08-08,SKU-016,19,15,8,220
2024-08-09,SKU-016,11,21,8,220
2024-08-10,SKU-016,24,40,8,220
2024-08-11,SKU-016,32,25,8,220
2024-08-12,SKU-016,18,1,8,220
2024-08-13,SKU-016,10,12,8,220
2024-08-14,SKU-016,42,10,8,220
2024-08-15,SKU-016,24,25,8,220
2024-08-16,SKU-016,33,33,8,220
2024-08-17,SKU-016,17,42,8,220
2024-08-18,SKU-016,24,44,8,220
2024-08-19,SKU-016,31,31,8,220
2024-08-20,SKU-016,13,13,8,220
2024-08-21,SKU-016,39,10,8,220
2024-08-22,SKU-016,35,14,8,220
2024-08-23,SKU-016,13,22,8,220
2024-08-24,SKU-016,8,12,8,220
2024-08-25,SKU-016,13,6,8,220
2024-08-26,SKU-016,32,44,8,220
2024-08-27,SKU-016,22,33,8,220
2024-08-28,SKU-016,32,1,8,220
2024-08-29,SKU-016,21,40,8,220
2024-08-30,SKU-016,37,7,8,220
2024-08-31,SKU-016,10,18,8,220
2024-09-01,SKU-016,10,10,8,220
2024-09-02,SKU-016,13,14,8,220
2024-09-03,SKU-016,20,13,8,220
2024-09-04,SKU-016,13,27,8,220
2024-09-05,SKU-016,37,41,8,220
2024-09-06,SKU-016,33,15,8,220
2024-09-07,SKU-016,26,30,8,220
2024-09-08,SKU-016,9,35,8,220
2024-09-09,SKU-016,41,41,8,220
2024-09-10,SKU-016,43,11,8,220
2024-09-11,SKU-016,19,1,8,220
2024-09-12,SKU-016,28,37,8,220
2024-09-13,SKU-016,25,15,8,220
2024-09-14,SKU-016,27,38,8,220
2024-09-15,SKU-016,7,41,8,220
2024-09-16,SKU-016,14,6,8,220
2024-09-17,SKU-016,18,13,8,220
2024-09-18,SKU-016,30,30,8,220
2024-09-19,SKU-016,35,16,8,220
2024-09-20,SKU-016,12,26,8,220
2024-09-21,SKU-016,21,35,8,220
2024-09-22,SKU-016,4,40,8,220
2024-09-23,SKU-016,39,14,8,220
2024-09-24,SKU-016,7,39,8,220
2024-09-25,SKU-016,26,15,8,220
2024-09-26,SKU-016,12,21,8,220
2024-09-27,SKU-016,22,33,8,220
2024-09-28,SKU-016,17,2,8,220
2024-09-29,SKU-016,33,6,8,220
2024-09-30,SKU-016,5,18,8,220
2024-10-01,SKU-016,18,30,8,220
2024-10-02,SKU-016,17,44,8,220
2024-10-03,SKU-016,30,12,8,220
2024-10-04,SKU-016,27,7,8,220
2024-10-05,SKU-016,41,17,8,220
2024-10-06,SKU-016,41,13,8,220
2024-10-07,SKU-016,27,1,8,220
2024-10-08,SKU-016,9,14,8,220
2024-10-09,SKU-016,29,15,8,220
2024-10-10,SKU-016,39,15,8,220
2024-10-11,SKU-016,34,21,8,220
2024-10-12,SKU-016,17,44,8,220
2024-10-13,SKU-016,28,26,8,220
2024-10-14,SKU-016,28,15,8,220
2024-10-15,SKU-016,22,21,8,220
2024-10-16,SKU-016,38,19,8,220
2024-10-17,SKU-016,32,31,8,220
2024-10-18,SKU-016,17,18,8,220
2024-10-19,SKU-016,32,1,8,220
2024-10-20,SKU-016,29,18,8,220
2024-10-21,SKU-016,17,28,8,220
2024-10-22,SKU-016,20,13,8,220
2024-10-23,SKU-016,19,0,8,220
2024-10-24,SKU-016,5,27,8,220
2024-10-25,SKU-016,31,20,8,220
2024-10-26,SKU-016,33,0,8,220
2024-10-27,SKU-016,7,36,8,220
2024-10-28,SKU-016,29,29,8,220
2024-10-29,SKU-016,16,16,8,220
2024-10-30,SKU-016,25,29,8,220
2024-10-31,SKU-016,41,5,8,220
2024-11-01,SKU-016,38,24,8,220
2024-11-02,SKU-016,28,7,8,220
2024-11-03,SKU-016,13,13,8,220
2024-11-04,SKU-016,23,30,8,220
2024-11-05,SKU-016,23,42,8,220
2024-11-06,SKU-016,18,6,8,220
2024-11-07,SKU-016,27,2,8,220
2024-11-08,SKU-016,4,44,8,220
2024-11-09,SKU-016,26,19,8,220
2024-11-10,SKU-016,27,11,8,220
2024-11-11,SKU-016,38,6,8,220
2024-11-12,SKU-016,14,7,8,220
2024-11-13,SKU-016,15,1,8,220
2024-11-14,SKU-016,16,31,8,220
2024-11-15,SKU-016,8,28,8,220
2024-11-16,SKU-016,11,44,8,220
2024-11-17,SKU-016,15,25,8,220
2024-11-18,SKU-016,38,31,8,220
2024-11-19,SKU-016,41,21,8,220
2024-11-20,SKU-016,30,34,8,220
2024-11-21,SKU-016,13,41,8,220
2024-11-22,SKU-016,12,33,8,220
2024-11-23,SKU-016,31,26,8,220
2024-11-24,SKU-016,20,10,8,220
2024-11-25,SKU-016,25,3,8,220
2024-11-26,SKU-016,39,39,8,220
2024-11-27,SKU-016,21,11,8,220
2024-11-28,SKU-016,7,3,8,220
2024-11-29,SKU-016,38,12,8,220
2024-11-30,SKU-016,12,35,8,220
2024-12-01,SKU-016,40,22,8,220
2024-12-02,SKU-016,12,33,8,220
2024-12-03,SKU-016,13,25,8,220
2024-12-04,SKU-016,24,30,8,220
2024-12-05,SKU-016,15,13,8,220
2024-12-06,SKU-016,26,38,8,220
2024-12-07,SKU-016,20,7,8,220
2024-12-08,SKU-016,41,12,8,220
2024-12-09,SKU-016,40,37,8,220
2024-12-10,SKU-016,42,3,8,220
2024-12-11,SKU-016,38,2,8,220
2024-12-12,SKU-016,38,2,8,220
2024-12-13,SKU-016,34,35,8,220
2024-12-14,SKU-016,4,33,8,220
2024-12-15,SKU-016,27,8,8,220
2024-12-16,SKU-016,29,13,8,220
2024-12-17,SKU-016,6,38,8,220
2024-12-18,SKU-016,23,5,8,220
2024-12-19,SKU-016,9,29,8,220
2024-12-20,SKU-016,34,40,8,220
2024-12-21,SKU-016,23,3,8,220
2024-12-22,SKU-016,21,10,8,220
2024-12-23,SKU-016,36,43,8,220
2024-12-24,SKU-016,8,23,8,220
2024-12-25,SKU-016,15,17,8,220
2024-12-26,SKU-016,13,20,8,220
2024-12-27,SKU-016,16,44,8,220
2024-12-28,SKU-016,15,34,8,220
2024-12-29,SKU-016,11,10,8,220
2024-12-30,SKU-016,32,5,8,220
2024-12-31,SKU-016,41,22,8,220
2025-01-01,SKU-016,19,35,8,220
2025-01-02,SKU-016,29,30,8,220
2025-01-03,SKU-016,15,35,8,220
2025-01-04,SKU-016,24,22,8,220
2025-01-05,SKU-016,35,7,8,220
2025-01-06,SKU-016,34,0,8,220
2025-01-07,SKU-016,40,36,8,220
2025-01-08,SKU-016,31,34,8,220
2025-01-09,SKU-016,23,44,8,220
2025-01-10,SKU-016,34,12,8,220
2025-01-11,SKU-016,20,26,8,220
2025-01-12,SKU-016,19,32,8,220
2025-01-13,SKU-016,34,32,8,220
2025-01-14,SKU-016,15,5,8,220
2025-01-15,SKU-016,5,20,8,220
2025-01-16,SKU-016,17,8,8,220
2025-01-17,SKU-016,32,12,8,220
2025-01-18,SKU-016,5,42,8,220
2025-01-19,SKU-016,41,18,8,220
2025-01-20,SKU-016,41,37,8,220
2025-01-21,SKU-016,11,11,8,220
2025-01-22,SKU-016,38,23,8,220
2025-01-23,SKU-016,35,39,8,220
2025-01-24,SKU-016,16,4,8,220
2025-01-25,SKU-016,11,25,8,220
2025-01-26,SKU-016,28,15,8,220
2025-01-27,SKU-016,9,4,8,220
2025-01-28,SKU-016,11,12,8,220
2025-01-29,SKU-016,11,44,8,220
2025-01-30,SKU-016,19,29,8,220
2025-01-31,SKU-016,12,25,8,220
2025-02-01,SKU-016,11,20,8,220
2025-02-02,SKU-016,8,9,8,220
2025-02-03,SKU-016,43,7,8,220
2025-02-04,SKU-016,24,35,8,220
2025-02-05,SKU-016,25,30,8,220
2025-02-06,SKU-016,29,26,8,220
2025-02-07,SKU-016,31,38,8,220
2025-02-08,SKU-016,41,27,8,220
2025-02-09,SKU-016,29,17,8,220
2025-02-10,SKU-016,29,36,8,220
2025-02-11,SKU-016,43,38,8,220
2025-02-12,SKU-016,28,34,8,220
2025-02-13,SKU-016,8,14,8,220
2025-02-14,SKU-016,12,4,8,220
2025-02-15,SKU-016,8,36,8,220
2025-02-16,SKU-016,18,44,8,220
2025-02-17,SKU-016,34,16,8,220
2025-02-18,SKU-016,38,38,8,220
2025-02-19,SKU-016,33,23,8,220
2025-02-20,SKU-016,36,34,8,220
2025-02-21,SKU-016,31,44,8,220
2025-02-22,SKU-016,40,38,8,220
2025-02-23,SKU-016,28,43,8,220
2025-02-24,SKU-016,26,41,8,220
2025-02-25,SKU-016,32,36,8,220
2025-02-26,SKU-016,14,5,8,220
2025-02-27,SKU-016,33,42,8,220
2025-02-28,SKU-016,31,26,8,220
2025-03-01,SKU-016,22,30,8,220
2025-03-02,SKU-016,41,8,8,220
2025-03-03,SKU-016,14,34,8,220
2025-03-04,SKU-016,20,44,8,220
2025-03-05,SKU-016,34,11,8,220
2025-03-06,SKU-016,28,11,8,220
2025-03-07,SKU-016,18,0,8,220
2025-03-08,SKU-016,22,41,8,220
2025-03-09,SKU-016,36,20,8,220
2025-03-10,SKU-016,21,9,8,220
2025-03-11,SKU-016,35,37,8,220
2025-03-12,SKU-016,38,31,8,220
2025-03-13,SKU-016,6,21,8,220
2025-03-14,SKU-016,37,32,8,220
2025-03-15,SKU-016,37,40,8,220
2025-03-16,SKU-016,39,0,8,220
2025-03-17,SKU-016,24,1,8,220
2025-03-18,SKU-016,35,10,8,220
2025-03-19,SKU-016,38,4,8,220
2025-03-20,SKU-016,40,1,8,220
2025-03-21,SKU-016,13,11,8,220
2025-03-22,SKU-016,8,12,8,220
2025-03-23,SKU-016,40,11,8,220
2025-03-24,SKU-016,32,1,8,220
2025-03-25,SKU-016,27,5,8,220
2025-03-26,SKU-016,35,28,8,220
2025-03-27,SKU-016,24,1,8,220
2025-03-28,SKU-016,19,20,8,220
2025-03-29,SKU-016,18,28,8,220
2025-03-30,SKU-016,40,26,8,220
2025-03-31,SKU-016,24,15,8,220
2025-04-01,SKU-016,31,35,8,220
2025-04-02,SKU-016,25,43,8,220
2025-04-03,SKU-016,14,8,8,220
2025-04-04,SKU-016,41,36,8,220
2025-04-05,SKU-016,40,14,8,220
2025-04-06,SKU-016,43,39,8,220
2025-04-07,SKU-016,34,25,8,220
2025-04-08,SKU-016,6,7,8,220
2025-04-09,SKU-016,26,7,8,220
2025-04-10,SKU-016,41,16,8,220
2025-04-11,SKU-016,21,44,8,220
2025-04-12,SKU-016,21,34,8,220
2025-04-13,SKU-016,37,31,8,220
2025-04-14,SKU-016,7,15,8,220
2025-04-15,SKU-016,42,44,8,220
2025-04-16,SKU-016,30,41,8,220
2025-04-17,SKU-016,6,32,8,220
2025-04-18,SKU-016,30,44,8,220
2025-04-19,SKU-016,23,44,8,220
2025-04-20,SKU-016,42,12,8,220
2025-04-21,SKU-016,30,20,8,220
2025-04-22,SKU-016,10,26,8,220
2025-04-23,SKU-016,40,31,8,220
2025-04-24,SKU-016,30,10,8,220
2025-04-25,SKU-016,20,33,8,220
2025-04-26,SKU-016,36,7,8,220
2025-04-27,SKU-016,17,32,8,220
2025-04-28,SKU-016,41,18,8,220
2025-04-29,SKU-016,9,32,8,220
2025-04-30,SKU-016,4,19,8,220
2025-05-01,SKU-016,7,37,8,220
2025-05-02,SKU-016,34,40,8,220
2025-05-03,SKU-016,24,21,8,220
2025-05-04,SKU-016,18,1,8,220
2025-05-05,SKU-016,25,19,8,220
2025-05-06,SKU-016,16,29,8,220
2025-05-07,SKU-016,6,41,8,220
2025-05-08,SKU-016,37,28,8,220
2025-05-09,SKU-016,41,1,8,220
2025-05-10,SKU-016,30,34,8,220
2025-05-11,SKU-016,11,14,8,220
2025-05-12,SKU-016,13,1,8,220
2025-05-13,SKU-016,23,43,8,220
2025-05-14,SKU-016,35,14,8,220
2025-05-15,SKU-016,40,44,8,220
2025-05-16,SKU-016,38,0,8,220
2025-05-17,SKU-016,22,37,8,220
2025-05-18,SKU-016,28,26,8,220
2025-05-19,SKU-016,35,40,8,220
2025-05-20,SKU-016,21,7,8,220
2025-05-21,SKU-016,35,8,8,220
2025-05-22,SKU-016,43,38,8,220
2025-05-23,SKU-016,26,11,8,220
2025-05-24,SKU-016,8,34,8,220
2025-05-25,SKU-016,5,27,8,220
2025-05-26,SKU-016,40,38,8,220
2025-05-27,SKU-016,8,15,8,220
2025-05-28,SKU-016,10,10,8,220
2025-05-29,SKU-016,35,29,8,220
2025-05-30,SKU-016,24,18,8,220
2025-05-31,SKU-016,32,30,8,220
2025-06-01,SKU-016,16,30,8,220
2025-06-02,SKU-016,15,8,8,220
2025-06-03,SKU-016,15,13,8,220
2025-06-04,SKU-016,31,34,8,220
2025-06-05,SKU-016,33,21,8,220
2025-06-06,SKU-016,37,10,8,220
2025-06-07,SKU-016,19,1,8,220
2025-06-08,SKU-016,16,27,8,220
2025-06-09,SKU-016,17,44,8,220
2025-06-10,SKU-016,38,18,8,220
2025-06-11,SKU-016,29,35,8,220
2025-06-12,SKU-016,32,23,8,220
2025-06-13,SKU-016,5,13,8,220
2025-06-14,SKU-016,34,9,8,220
2025-06-15,SKU-016,5,39,8,220
2025-06-16,SKU-016,40,15,8,220
2025-06-17,SKU-016,21,10,8,220
2025-06-18,SKU-016,42,1,8,220
2025-06-19,SKU-016,36,33,8,220
2025-06-20,SKU-016,11,20,8,220
2025-06-21,SKU-016,40,39,8,220
2025-06-22,SKU-016,16,16,8,220
2025-06-23,SKU-016,25,33,8,220
2025-06-24,SKU-016,39,44,8,220
2025-06-25,SKU-016,8,38,8,220
2025-06-26,SKU-016,25,37,8,220
2025-06-27,SKU-016,13,21,8,220
2025-06-28,SKU-016,37,13,8,220
2025-06-29,SKU-016,7,40,8,220
2025-06-30,SKU-016,13,39,8,220
2025-07-01,SKU-016,41,2,8,220
2025-07-02,SKU-016,4,2,8,220
2025-07-03,SKU-016,9,37,8,220
2025-07-04,SKU-016,7,25,8,220
2025-07-05,SKU-016,8,14,8,220
2025-07-06,SKU-016,28,6,8,220
2025-07-07,SKU-016,27,24,8,220
2025-07-08,SKU-016,36,7,8,220
2025-07-09,SKU-016,9,37,8,220
2025-07-10,SKU-016,39,23,8,220
2025-07-11,SKU-016,33,29,8,220
2025-07-12,SKU-016,4,10,8,220
2025-07-13,SKU-016,13,35,8,220
2024-01-01,SKU-017,13,15,9,248
2024-01-02,SKU-017,11,28,9,248
2024-01-03,SKU-017,25,21,9,248
2024-01-04,SKU-017,35,24,9,248
2024-01-05,SKU-017,33,16,9,248
2024-01-06,SKU-017,43,36,9,248
2024-01-07,SKU-017,23,29,9,248
2024-01-08,SKU-017,8,11,9,248
2024-01-09,SKU-017,23,0,9,248
2024-01-10,SKU-017,10,33,9,248
2024-01-11,SKU-017,33,15,9,248
2024-01-12,SKU-017,22,0,9,248
2024-01-13,SKU-017,38,42,9,248
2024-01-14,SKU-017,30,40,9,248
2024-01-15,SKU-017,31,25,9,248
2024-01-16,SKU-017,27,15,9,248
2024-01-17,SKU-017,13,33,9,248
2024-01-18,SKU-017,23,22,9,248
2024-01-19,SKU-017,27,42,9,248
2024-01-20,SKU-017,8,18,9,248
2024-01-21,SKU-017,25,34,9,248
2024-01-22,SKU-017,21,2,9,248
2024-01-23,SKU-017,10,22,9,248
2024-01-24,SKU-017,42,42,9,248
2024-01-25,SKU-017,17,7,9,248
