date,sku_id,units_sold,revenue,unit_price,promo_flag
2023-10-01,SKU00921,1,3363.82,3363.82,
2023-10-01,SKU01317,1,644.83,644.83,
2023-10-01,SKU01545,3,559.83,186.61,
2023-10-01,SKU01655,2,115.9,62.18,1
2023-10-01,SKU01966,2,221.2,110.6,
2023-10-01,SKU02065,1,70.19,70.19,
2023-10-01,SKU02128,2,368.4,184.2,
2023-10-01,SKU02950,1,251.09,251.09,
2023-10-01,SKU03261,2,184.72,92.36,
2023-10-01,SKU03542,2,3132.88,1566.44,
2023-10-01,SKU03906,1,125.53,125.53,
2023-10-01,SKU04321,6,5767.8,961.2999999999998,
2023-10-01,SKU04390,2,3664.6,1832.3,
2023-10-01,SKU04596,3,1006.6500000000001,335.55,
2023-10-02,SKU00845,1,670.83,670.83,
2023-10-02,SKU01379,1,193.26,193.26,
2023-10-02,SKU01879,3,1247.25,415.75,
2023-10-02,SKU02003,3,1698.09,607.33,1
2023-10-02,SKU02258,2,5238.96,2619.48,
2023-10-02,SKU02683,1,371.82,371.82,
2023-10-02,SKU02930,1,170.16,170.16,
2023-10-02,SKU03397,1,393.07,393.07,
2023-10-02,SKU03840,1,255.12,255.12,
2023-10-02,SKU03945,1,140.02,140.02,
2023-10-02,SKU04362,2,466.84,233.42,
2023-10-02,SKU04957,2,2297.1,1148.55,
2023-10-03,SKU00171,1,253.93,253.93,
2023-10-03,SKU00285,4,2022.68,505.67,
2023-10-03,SKU00376,4,829.8,207.45,
2023-10-03,SKU00400,2,3598.34,1799.17,
2023-10-03,SKU01122,1,145.52,145.52,
2023-10-03,SKU01244,1,2224.69,2224.69,
2023-10-03,SKU01414,1,193.44,193.44,
2023-10-03,SKU01434,2,1460.84,730.42,
2023-10-03,SKU01663,1,2718.53,2718.53,
2023-10-03,SKU01701,2,841.84,420.92,
2023-10-03,SKU01989,1,367.67,367.67,
2023-10-03,SKU02201,1,1064.05,1064.05,
2023-10-03,SKU02335,2,787.12,393.56,
2023-10-03,SKU02337,1,62.34,62.34,
2023-10-03,SKU02841,2,543.92,271.96,
2023-10-03,SKU02858,1,90.7,90.7,
2023-10-03,SKU03053,1,4086.72,4086.72,
2023-10-03,SKU03090,1,140.89,140.89,
2023-10-03,SKU03886,1,190.65,190.65,
2023-10-03,SKU04046,1,114.83,114.83,
2023-10-03,SKU04321,7,6729.1,961.3,
2023-10-03,SKU04498,1,338.51,338.51,
2023-10-03,SKU04710,1,1632.84,1632.84,
2023-10-03,SKU04853,1,541.65,541.65,
2023-10-04,SKU00079,1,197.9,197.9,
2023-10-04,SKU00190,1,145.42,145.42,
2023-10-04,SKU00291,2,380.88,190.44,
2023-10-04,SKU00572,4,1196.8,299.2,
2023-10-04,SKU00611,3,342.78,114.26,
2023-10-04,SKU00808,2,2443.02,1221.51,
2023-10-04,SKU01291,4,2517.8,629.45,
2023-10-04,SKU01576,1,709.54,709.54,
2023-10-04,SKU01682,3,762.09,254.03,
2023-10-04,SKU01749,3,5046.96,1682.32,
2023-10-04,SKU02141,3,1415.64,471.87999999999994,
2023-10-04,SKU02333,2,106.2,53.1,
2023-10-04,SKU02457,1,822.17,822.17,
2023-10-04,SKU02870,1,794.71,794.71,
2023-10-04,SKU03259,2,1204.08,602.04,
2023-10-04,SKU04166,1,263.67,263.67,
2023-10-04,SKU04243,2,173.62,86.81,
2023-10-04,SKU04321,1,961.3,961.3,
2023-10-04,SKU04453,1,265.58,265.58,
2023-10-04,SKU04615,2,555.5,277.75,
2023-10-05,SKU00500,1,1264.58,1264.58,
2023-10-05,SKU00628,2,271.6,135.8,
2023-10-05,SKU00669,1,631.77,631.77,
2023-10-05,SKU00783,1,196.79,196.79,
2023-10-05,SKU00832,3,2839.59,946.5300000000001,
2023-10-05,SKU01040,4,1525.4,381.35,
2023-10-05,SKU01152,1,486.03,486.03,
2023-10-05,SKU01664,5,2182.6,436.52,
2023-10-05,SKU02141,1,471.88,471.88,
2023-10-05,SKU02317,2,574.6,287.3,
2023-10-05,SKU02365,1,138.08,138.08,
2023-10-05,SKU02434,2,1467.22,733.61,
2023-10-05,SKU02471,1,1364.83,1364.83,
2023-10-05,SKU02683,2,743.64,371.82,
2023-10-05,SKU02720,3,419.94,139.98,
2023-10-05,SKU02930,5,850.8,170.16,
2023-10-05,SKU02934,2,225.18,112.59,
2023-10-05,SKU03021,1,1165.36,1165.36,
2023-10-05,SKU03258,1,1275.38,1275.38,
2023-10-05,SKU03623,3,1564.08,521.36,
2023-10-05,SKU03851,2,199.0,99.5,
2023-10-05,SKU04598,1,312.26,312.26,
2023-10-05,SKU04666,2,236.14,118.07,
2023-10-05,SKU04926,3,1376.76,458.92,
2023-10-06,SKU00285,1,505.67,505.67,
2023-10-06,SKU00369,3,1106.79,368.93,
2023-10-06,SKU00982,1,1475.54,1475.54,
2023-10-06,SKU01512,1,375.88,375.88,
2023-10-06,SKU01556,2,3402.76,1701.38,
2023-10-06,SKU01815,1,1240.67,1240.67,
2023-10-06,SKU03019,2,2188.08,1094.04,
2023-10-06,SKU03203,1,182.62,182.62,
2023-10-06,SKU03626,1,187.54,187.54,
2023-10-06,SKU03693,3,4145.46,1381.82,
2023-10-06,SKU03760,1,599.7,643.46,1
2023-10-06,SKU03934,2,3955.58,1977.79,
2023-10-06,SKU04124,1,93.29,93.29,
2023-10-06,SKU04998,3,3716.82,1238.94,
2023-10-07,SKU00225,3,3449.09,1233.58,1
2023-10-07,SKU00479,2,1321.64,660.82,
2023-10-07,SKU00611,4,457.04,114.26,
2023-10-07,SKU01101,3,378.66,126.21999999999998,
2023-10-07,SKU01192,2,298.44,149.22,
2023-10-07,SKU01506,1,160.9,160.9,
2023-10-07,SKU01775,1,204.15,204.15,
2023-10-07,SKU02342,1,143.15,143.15,
2023-10-07,SKU03019,1,1094.04,1094.04,
2023-10-07,SKU03193,1,259.16,259.16,
2023-10-07,SKU03292,3,492.09,164.03,
2023-10-07,SKU03522,1,112.92,112.92,
2023-10-07,SKU03582,1,1131.96,1131.96,
2023-10-07,SKU03727,1,1660.93,1660.93,
2023-10-07,SKU04154,1,351.77,351.77,
2023-10-07,SKU04321,4,3845.2,961.3,
2023-10-07,SKU04350,1,394.93,394.93,
2023-10-07,SKU04976,2,831.12,415.56,
2023-10-08,SKU00973,3,451.05,150.35,
2023-10-08,SKU01317,1,644.83,644.83,
2023-10-08,SKU01547,1,154.38,165.64,1
2023-10-08,SKU01549,4,940.68,235.17,
2023-10-08,SKU02071,1,179.94,179.94,
2023-10-08,SKU02556,1,245.0,245.0,
2023-10-08,SKU03853,2,652.5,326.25,
2023-10-08,SKU03902,1,342.12,342.12,
2023-10-08,SKU03989,2,1089.3,544.65,
2023-10-08,SKU04369,2,3362.9,1681.45,
2023-10-08,SKU04651,1,655.85,655.85,
2023-10-08,SKU04705,2,294.06,147.03,
2023-10-08,SKU04746,2,728.66,364.33,
2023-10-09,SKU00326,5,6706.45,1341.29,
2023-10-09,SKU01165,1,996.52,996.52,
2023-10-09,SKU01242,1,414.93,414.93,
2023-10-09,SKU01499,1,317.24,317.24,
2023-10-09,SKU01791,3,388.65,129.55,
2023-10-09,SKU02146,1,2331.97,2331.97,
2023-10-09,SKU02449,2,275.66,137.83,
2023-10-09,SKU02640,2,3126.44,1563.22,
2023-10-09,SKU03546,3,1488.51,496.17,
2023-10-09,SKU03567,4,1835.92,458.98,
2023-10-09,SKU04181,4,252.56,63.14,
2023-10-09,SKU04321,2,1922.6,961.3,
2023-10-09,SKU04381,1,192.07,192.07,
2023-10-09,SKU04400,1,1043.41,1119.54,1
2023-10-10,SKU00162,3,8340.78,2780.26,
2023-10-10,SKU00278,1,1807.84,1807.84,
2023-10-10,SKU00804,2,241.94,120.97,
2023-10-10,SKU00833,5,1626.1,325.22,
2023-10-10,SKU00901,1,653.7,653.7,
2023-10-10,SKU00966,1,361.28,361.28,
2023-10-10,SKU00980,1,726.14,726.14,
2023-10-10,SKU00994,8,4817.04,602.13,
2023-10-10,SKU01167,5,9186.7,1837.3399999999997,
2023-10-10,SKU01310,1,735.63,735.63,
2023-10-10,SKU01369,1,137.32,137.32,
2023-10-10,SKU01394,2,1118.56,559.28,
2023-10-10,SKU02097,2,1788.0,894.0,
2023-10-10,SKU02135,5,6028.05,1205.61,
2023-10-10,SKU02141,1,471.88,471.88,
2023-10-10,SKU02146,3,6995.91,2331.97,
2023-10-10,SKU02242,2,286.54,143.27,
2023-10-10,SKU02480,3,485.73,161.91,
2023-10-10,SKU02617,1,764.09,764.09,
2023-10-10,SKU03297,3,556.68,185.56000000000003,
2023-10-10,SKU03546,3,1488.51,496.17,
2023-10-10,SKU03727,1,1660.93,1660.93,
2023-10-10,SKU04308,2,299.9,149.95,
2023-10-10,SKU04321,4,3845.2,961.3,
2023-10-10,SKU04872,3,463.08,154.36,
2023-10-11,SKU00398,1,522.36,522.36,
2023-10-11,SKU01870,3,678.48,226.16,
2023-10-11,SKU02283,1,87.82,87.82,
2023-10-11,SKU02462,2,343.78,171.89,
2023-10-11,SKU02627,1,190.96,190.96,
2023-10-11,SKU02785,1,1136.58,1136.58,
2023-10-11,SKU02829,2,891.24,445.62,
2023-10-11,SKU02836,1,1144.77,1144.77,
2023-10-11,SKU03704,1,370.99,370.99,
2023-10-11,SKU04076,4,662.16,165.54,
2023-10-11,SKU04305,2,1564.44,782.22,
2023-10-11,SKU04321,7,6729.1,961.3000000000001,
2023-10-11,SKU04571,1,868.52,868.52,
2023-10-11,SKU04914,2,847.58,423.79,
2023-10-11,SKU04924,1,2799.28,2799.28,
2023-10-12,SKU00038,4,1510.08,377.52,
2023-10-12,SKU00363,3,3311.25,1103.75,
2023-10-12,SKU00751,2,182.18,91.09,
2023-10-12,SKU01280,1,593.19,593.19,
2023-10-12,SKU01317,1,644.83,644.83,
2023-10-12,SKU01523,2,582.96,291.48,
2023-10-12,SKU02406,1,211.48,211.48,
2023-10-12,SKU03052,2,4484.7,2242.35,
2023-10-12,SKU03116,1,804.33,804.33,
2023-10-12,SKU03263,2,149.28,74.64,
2023-10-12,SKU03646,2,685.66,342.83,
2023-10-12,SKU04321,5,4806.5,961.3,
2023-10-12,SKU04626,1,468.52,468.52,
2023-10-12,SKU04749,2,3139.38,1569.69,
2023-10-12,SKU04880,3,375.81,134.41,1
2023-10-13,SKU00342,1,229.07,229.07,
2023-10-13,SKU00685,1,2583.23,2583.23,
2023-10-13,SKU01040,2,762.7,381.35,
2023-10-13,SKU01653,2,1100.54,550.27,
2023-10-13,SKU02487,5,1818.05,363.61,
2023-10-13,SKU02548,1,266.26,266.26,
2023-10-13,SKU02642,2,383.18,191.59,
2023-10-13,SKU03062,3,751.41,250.47,
2023-10-13,SKU03379,1,57.39,57.39,
2023-10-13,SKU03686,2,3867.54,1933.77,
2023-10-13,SKU04035,1,140.98,140.98,
2023-10-13,SKU04166,1,263.67,263.67,
2023-10-13,SKU04321,1,961.3,961.3,
2023-10-13,SKU04350,1,394.93,394.93,
2023-10-13,SKU04355,3,254.07,84.69,
2023-10-14,SKU00152,4,7321.24,1830.31,
2023-10-14,SKU00164,1,113.99,113.99,
2023-10-14,SKU00224,3,485.58,161.86,
2023-10-14,SKU00285,1,505.67,505.67,
2023-10-14,SKU00426,1,605.61,605.61,
2023-10-14,SKU00506,3,959.19,319.73,
2023-10-14,SKU01405,2,1158.68,579.34,
2023-10-14,SKU02737,1,315.14,315.14,
2023-10-14,SKU03225,1,1644.59,1644.59,
2023-10-14,SKU03546,2,992.34,496.17,
2023-10-14,SKU03691,3,2209.08,736.36,
2023-10-14,SKU03727,1,1660.93,1660.93,
2023-10-14,SKU03836,1,442.52,442.52,
2023-10-14,SKU03840,3,765.36,255.12,
2023-10-14,SKU04321,3,2883.8999999999996,961.2999999999998,
2023-10-14,SKU04401,1,194.32,194.32,
2023-10-14,SKU04496,5,1391.15,278.23,
2023-10-14,SKU04596,3,1006.65,335.55,
2023-10-15,SKU00190,1,145.42,145.42,
2023-10-15,SKU00800,3,623.49,207.83,
2023-10-15,SKU01117,1,157.6,157.6,
2023-10-15,SKU01507,2,246.02,220.84,1
2023-10-15,SKU01535,1,296.6,296.6,
2023-10-15,SKU01751,1,459.81,459.81,
2023-10-15,SKU01902,1,65.43,65.43,
2023-10-15,SKU02431,3,1291.74,430.58,
2023-10-15,SKU02888,3,416.01,138.67,
2023-10-15,SKU02905,1,867.68,867.68,
2023-10-15,SKU03318,1,348.98,348.98,
2023-10-15,SKU03452,2,2338.62,1169.31,
2023-10-15,SKU03458,5,6555.1,1311.02,
2023-10-15,SKU04321,5,4806.5,961.3,
2023-10-15,SKU04596,2,671.1,335.55,
2023-10-16,SKU00125,1,477.75,477.75,
2023-10-16,SKU00177,2,229.3,114.65,
2023-10-16,SKU00285,2,1011.34,505.67,
2023-10-16,SKU00355,1,144.21,144.21,
2023-10-16,SKU00835,5,4189.2,837.8399999999999,
2023-10-16,SKU02099,2,320.3,160.15,
2023-10-16,SKU02462,7,1203.23,171.89000000000001,
2023-10-16,SKU03119,2,75.12,37.56,
2023-10-16,SKU03196,2,1674.6,837.3,
2023-10-16,SKU03647,4,5826.16,1456.54,
2023-10-16,SKU03737,2,471.36,235.68,
2023-10-16,SKU04664,1,729.2,729.2,
2023-10-17,SKU00169,1,95.37,95.37,
2023-10-17,SKU00190,1,145.42,145.42,
2023-10-17,SKU00282,1,3095.83,3095.83,
2023-10-17,SKU00503,5,570.9,114.18000000000002,
2023-10-17,SKU01045,5,2256.45,451.2900000000001,
2023-10-17,SKU01536,1,440.4,440.4,
2023-10-17,SKU01775,3,612.45,204.15,
2023-10-17,SKU01890,1,119.43,119.43,
2023-10-17,SKU02139,1,278.4,278.4,
2023-10-17,SKU02173,3,1422.66,474.22,
2023-10-17,SKU02503,3,842.7,280.9,
2023-10-17,SKU02538,1,216.58,216.58,
2023-10-17,SKU02804,4,1445.76,361.44,
2023-10-17,SKU03022,1,86.56,86.56,
2023-10-17,SKU03174,3,3157.17,1052.39,
2023-10-17,SKU04178,1,295.35,295.35,
2023-10-17,SKU04321,2,1922.6,961.3,
2023-10-17,SKU04667,2,983.91,883.22,1
2023-10-17,SKU04837,1,246.51,246.51,
2023-10-17,SKU04843,2,545.94,272.97,
2023-10-17,SKU04856,1,245.47,245.47,
2023-10-18,SKU00002,1,70.38,70.38,
2023-10-18,SKU00079,2,395.8,197.9,
2023-10-18,SKU00737,1,436.92,436.92,
2023-10-18,SKU00743,3,2277.9,759.2999999999998,
2023-10-18,SKU01008,3,1388.47,830.92,1
2023-10-18,SKU01043,2,178.04,89.02,
2023-10-18,SKU01274,3,1675.08,558.36,
2023-10-18,SKU01561,2,1284.82,642.41,
2023-10-18,SKU02088,3,207.93,69.31,
2023-10-18,SKU02532,2,231.34,115.67,
2023-10-18,SKU02609,1,391.85,391.85,
2023-10-18,SKU02956,1,261.17,261.17,
2023-10-18,SKU03669,2,2491.08,1245.54,
2023-10-18,SKU03906,2,251.06,125.53,
2023-10-18,SKU04154,5,1758.85,351.77,
2023-10-18,SKU04321,1,961.3,961.3,
2023-10-18,SKU04596,2,671.1,335.55,
2023-10-18,SKU04702,2,4375.32,2187.66,
2023-10-19,SKU00285,4,2022.68,505.67,
2023-10-19,SKU00361,1,76.71,150.12,1
2023-10-19,SKU01357,2,1183.1,1062.03,1
2023-10-19,SKU02179,2,390.74,195.37,
2023-10-19,SKU03957,2,176.76,88.38,
2023-10-19,SKU04321,3,2883.8999999999996,961.2999999999998,
2023-10-19,SKU04396,2,6851.34,3425.67,
2023-10-19,SKU04688,1,277.95,277.95,
2023-10-19,SKU04797,1,297.66,297.66,
2023-10-19,SKU04868,1,647.03,647.03,
2023-10-20,SKU00120,4,1969.28,492.32,
2023-10-20,SKU00678,2,698.65,627.15,1
2023-10-20,SKU00903,1,413.75,413.75,
2023-10-20,SKU01115,1,124.25,124.25,
2023-10-20,SKU01632,4,1418.04,354.51,
2023-10-20,SKU02198,1,734.76,734.76,
2023-10-20,SKU02383,3,502.85,328.02,1
2023-10-20,SKU02591,1,124.36,124.36,
2023-10-20,SKU02597,4,492.36,123.09,
2023-10-20,SKU02655,1,66.91,66.91,
2023-10-20,SKU02737,1,161.04,315.14,1
2023-10-20,SKU02923,4,496.72,124.18,
2023-10-20,SKU03130,1,4194.16,4194.16,
2023-10-20,SKU03653,2,5494.5,2747.25,
2023-10-20,SKU03693,1,1381.82,1381.82,
2023-10-20,SKU03727,1,1660.93,1660.93,
2023-10-20,SKU04044,2,602.8,301.4,
2023-10-20,SKU04321,3,2883.8999999999996,961.2999999999998,
2023-10-20,SKU04766,1,112.83,112.83,
2023-10-21,SKU00133,2,3445.86,1722.93,
2023-10-21,SKU00304,2,755.86,377.93,
2023-10-21,SKU00389,1,644.49,644.49,
2023-10-21,SKU00503,1,114.18,114.18,
2023-10-21,SKU00750,1,1027.66,1027.66,
2023-10-21,SKU00940,1,148.78,148.78,
2023-10-21,SKU01037,1,178.07,178.07,
2023-10-21,SKU01317,1,644.83,644.83,
2023-10-21,SKU01884,1,1125.1,1125.1,
2023-10-21,SKU02644,2,1443.1,721.55,
2023-10-21,SKU03064,5,632.46,247.54000000000002,1
2023-10-21,SKU03137,1,165.23,165.23,
2023-10-22,SKU00055,3,1228.14,409.37999999999994,
2023-10-22,SKU00285,2,1011.34,505.67,
2023-10-22,SKU00496,3,940.32,313.44,
2023-10-22,SKU00619,1,263.71,263.71,
2023-10-22,SKU00628,1,135.8,135.8,
2023-10-22,SKU00639,1,853.59,853.59,
2023-10-22,SKU00845,2,1341.66,670.83,
2023-10-22,SKU00942,4,691.6,172.9,
2023-10-22,SKU01414,1,98.85,193.44,1
2023-10-22,SKU02648,1,883.45,883.45,
2023-10-22,SKU02660,2,163.82,81.91,
2023-10-22,SKU03678,1,508.25,508.25,
2023-10-23,SKU00263,1,443.51,443.51,
2023-10-23,SKU00286,3,193.35,64.45,
2023-10-23,SKU00445,1,87.15,87.15,
2023-10-23,SKU01432,1,78.81,78.81,
2023-10-23,SKU01526,1,101.78,199.18,1
2023-10-23,SKU01802,2,1627.86,813.93,
2023-10-23,SKU01840,1,60.14,117.69,1
2023-10-23,SKU01853,1,206.97,206.97,
2023-10-23,SKU01904,1,143.45,280.72,1
2023-10-23,SKU02360,2,131.98,65.99,
2023-10-23,SKU02434,2,1467.22,733.61,
2023-10-23,SKU02655,3,200.73,66.91,
2023-10-23,SKU03292,3,492.09,164.03,
2023-10-23,SKU03552,2,187.24,93.62,
2023-10-23,SKU03708,1,102.64,102.64,
2023-10-23,SKU04321,1,961.3,961.3,
2023-10-23,SKU04575,2,160.38,80.19,
2023-10-23,SKU04715,2,1421.95,1276.44,1
2023-10-24,SKU00286,2,128.9,64.45,
2023-10-24,SKU00809,5,138.43,54.17999999999999,1
2023-10-24,SKU00953,2,280.02,273.99,1
2023-10-24,SKU00976,1,149.51,268.42,1
2023-10-24,SKU01223,1,271.98,271.98,
2023-10-24,SKU01420,1,109.18,213.65,1
2023-10-24,SKU01897,2,984.44,492.22,
2023-10-24,SKU02016,2,199.26,194.97,1
2023-10-24,SKU02194,1,1082.06,1082.06,
2023-10-24,SKU02449,1,70.43,137.83,1
2023-10-24,SKU02896,1,842.65,1512.83,1
2023-10-24,SKU03168,3,515.25,171.75,
2023-10-24,SKU04321,4,3845.2,961.3,
2023-10-24,SKU04734,4,638.0,159.5,
2023-10-25,SKU00062,2,998.9,499.45,
2023-10-25,SKU00484,1,179.04,179.04,
2023-10-25,SKU00678,2,698.65,627.15,1
2023-10-25,SKU00758,1,109.39,109.39,
2023-10-25,SKU00994,2,670.77,602.13,1
2023-10-25,SKU01317,2,1289.66,644.83,
2023-10-25,SKU02065,4,280.76,70.19,
2023-10-25,SKU02207,1,318.58,318.58,
2023-10-25,SKU02287,1,665.21,665.21,
2023-10-25,SKU02705,3,9805.65,3268.5500000000006,
2023-10-25,SKU02843,1,87.14,87.14,
2023-10-25,SKU02892,1,77.05,77.05,
2023-10-25,SKU03196,1,837.3,837.3,
2023-10-25,SKU03415,1,1197.64,1197.64,
2023-10-25,SKU03700,3,257.46,85.82,
2023-10-25,SKU03727,1,1660.93,1660.93,
2023-10-25,SKU03976,1,451.64,451.64,
2023-10-25,SKU03994,1,281.11,281.11,
2023-10-25,SKU04050,3,356.73,118.91000000000001,
2023-10-25,SKU04191,2,213.4,106.7,
2023-10-25,SKU04273,1,1786.15,1786.15,
2023-10-25,SKU04531,2,210.18,105.09,
2023-10-26,SKU00316,1,126.16,126.16,
2023-10-26,SKU00379,2,1114.85,1000.76,1
2023-10-26,SKU00686,2,2484.98,1242.49,
2023-10-26,SKU00852,1,872.61,872.61,
2023-10-26,SKU00920,1,114.73,114.73,
2023-10-26,SKU01490,2,164.86,82.43,
2023-10-26,SKU02587,1,499.23,499.23,
2023-10-26,SKU02962,1,706.08,706.08,
2023-10-26,SKU03145,5,237.2,47.44,
2023-10-26,SKU03497,1,524.06,524.06,
2023-10-26,SKU03507,1,695.35,695.35,
2023-10-26,SKU04000,2,1364.92,682.46,
2023-10-26,SKU04129,1,823.72,823.72,
2023-10-26,SKU04191,4,426.8,106.7,
2023-10-26,SKU04321,1,961.3,961.3,
2023-10-26,SKU04476,1,134.95,134.95,
2023-10-26,SKU04516,3,5303.01,1767.67,
2023-10-26,SKU04596,4,1342.2,335.55,
2023-10-26,SKU04955,3,558.9,186.30000000000004,
2023-10-27,SKU00264,3,728.22,242.74,
2023-10-27,SKU00435,1,384.45,384.45,
2023-10-27,SKU00538,2,2202.14,1101.07,
2023-10-27,SKU00953,1,273.99,273.99,
2023-10-27,SKU01202,5,1652.25,330.45,
2023-10-27,SKU01530,1,295.91,295.91,
2023-10-27,SKU01636,1,179.26,179.26,
2023-10-27,SKU02029,1,463.23,463.23,
2023-10-27,SKU02035,1,900.31,900.31,
2023-10-27,SKU02140,1,278.82,278.82,
2023-10-27,SKU02176,1,989.87,989.87,
2023-10-27,SKU02311,1,650.22,650.22,
2023-10-27,SKU02657,1,128.75,128.75,
2023-10-27,SKU03292,6,984.1800000000001,164.03,
2023-10-27,SKU03421,1,2151.7,2151.7,
2023-10-27,SKU03546,1,496.17,496.17,
2023-10-27,SKU04154,2,703.54,351.77,
2023-10-27,SKU04321,1,961.3,961.3,
2023-10-27,SKU04508,5,1877.75,375.55,
2023-10-28,SKU00134,1,199.86,199.86,
2023-10-28,SKU00291,2,380.88,190.44,
2023-10-28,SKU00540,1,3406.69,3406.69,
2023-10-28,SKU00953,1,273.99,273.99,
2023-10-28,SKU01018,2,484.86,242.43,
2023-10-28,SKU01091,1,650.81,650.81,
2023-10-28,SKU01222,1,670.78,670.78,
2023-10-28,SKU01438,1,298.01,298.01,
2023-10-28,SKU02273,1,212.66,212.66,
2023-10-28,SKU02494,3,306.9,102.3,
2023-10-28,SKU02840,1,267.04,267.04,
2023-10-28,SKU03024,2,560.24,280.12,
2023-10-28,SKU03053,2,8173.44,4086.72,
2023-10-28,SKU03535,1,178.62,178.62,
2023-10-28,SKU03886,1,190.65,190.65,
2023-10-28,SKU04280,2,637.84,318.92,
2023-10-28,SKU04596,3,1006.6500000000001,335.55,
2023-10-29,SKU01305,1,741.4,741.4,
2023-10-29,SKU01489,4,441.28,110.32,
2023-10-29,SKU01730,3,302.7,100.90000000000002,
2023-10-29,SKU02074,3,330.09,110.03000000000002,
2023-10-29,SKU02602,1,220.61,220.61,
2023-10-29,SKU03100,1,403.04,403.04,
2023-10-29,SKU03367,2,248.16,124.08,
2023-10-29,SKU03616,2,745.72,372.86,
2023-10-29,SKU04321,1,961.3,961.3,
2023-10-29,SKU04508,2,751.1,375.55,
2023-10-30,SKU00500,2,1408.74,1264.58,1
2023-10-30,SKU00503,1,114.18,114.18,
2023-10-30,SKU00941,4,2727.56,681.89,
2023-10-30,SKU01404,2,2426.56,1213.28,
2023-10-30,SKU01428,1,2772.39,2772.39,
2023-10-30,SKU02475,2,407.96,203.98,
2023-10-30,SKU03292,1,164.03,164.03,
2023-10-30,SKU03907,3,1465.02,876.73,1
2023-10-30,SKU04125,2,439.64,219.82,
2023-10-30,SKU04321,10,9613.0,961.3,
2023-10-31,SKU00222,3,1476.78,492.26,
2023-10-31,SKU00264,5,1213.7,242.74,
2023-10-31,SKU00296,2,1370.58,685.29,
2023-10-31,SKU01278,1,644.2,1156.55,1
2023-10-31,SKU02858,3,272.1,90.7,
2023-10-31,SKU03423,1,387.84,387.84,
2023-10-31,SKU03907,1,488.34,876.73,1
2023-10-31,SKU03912,4,726.52,181.63,
2023-10-31,SKU04097,3,1216.44,405.48,
2023-10-31,SKU04140,1,331.4,331.4,
2023-10-31,SKU04321,1,961.3,961.3,
2023-10-31,SKU04381,1,192.07,192.07,
2023-10-31,SKU04714,1,2007.28,2007.28,
2023-11-01,SKU00916,4,1072.08,268.02,
2023-11-01,SKU01033,2,3291.22,1645.61,
2023-11-01,SKU01332,1,66.62,66.62,
2023-11-01,SKU01438,1,298.01,298.01,
2023-11-01,SKU02141,2,943.76,471.88,
2023-11-01,SKU02368,1,849.39,849.39,
2023-11-01,SKU02400,2,344.28,172.14,
2023-11-01,SKU02478,3,222.45,74.15,
2023-11-01,SKU02658,1,111.06,111.06,
2023-11-01,SKU02684,4,2111.88,527.97,
2023-11-01,SKU02954,1,603.3,603.3,
2023-11-01,SKU03138,1,99.25,99.25,
2023-11-01,SKU03727,5,8304.65,1660.9299999999998,
2023-11-01,SKU03891,1,159.69,159.69,
2023-11-01,SKU04171,2,1304.16,652.08,
2023-11-01,SKU04345,3,432.69,144.23,
2023-11-01,SKU04390,2,2041.18,1832.3,1
2023-11-02,SKU01189,4,9199.2,2299.8,
2023-11-02,SKU01334,5,575.05,115.01000000000002,
2023-11-02,SKU01851,3,2142.67,1282.27,1
2023-11-02,SKU01864,3,686.13,228.71,
2023-11-02,SKU01940,2,255.44,127.72,
2023-11-02,SKU03385,1,153.8,153.8,
2023-11-02,SKU03694,1,328.79,328.79,
2023-11-02,SKU03844,2,201.28,100.64,
2023-11-02,SKU04105,2,929.56,464.78,
2023-11-02,SKU04321,2,1922.6,961.3,
2023-11-02,SKU04354,1,1741.96,1741.96,
2023-11-02,SKU04432,1,340.8,340.8,
2023-11-03,SKU00143,1,64.0,64.0,
2023-11-03,SKU00422,1,276.63,276.63,
2023-11-03,SKU00484,1,179.04,179.04,
2023-11-03,SKU00654,2,145.24,72.62,
2023-11-03,SKU01164,2,269.38,241.81,1
2023-11-03,SKU01189,2,4599.6,2299.8,
2023-11-03,SKU01221,1,1138.08,2043.23,1
2023-11-03,SKU01515,1,478.96,478.96,
2023-11-03,SKU01905,1,2021.49,2021.49,
2023-11-03,SKU02148,1,264.71,264.71,
2023-11-03,SKU02407,2,992.6,496.3,
2023-11-03,SKU03171,3,434.37,144.79,
2023-11-03,SKU03734,1,441.41,441.41,
2023-11-03,SKU03742,1,83.18,83.18,
2023-11-03,SKU03789,1,1048.14,1048.14,
2023-11-03,SKU04321,5,4806.5,961.3,
2023-11-03,SKU04619,3,893.94,297.98,
2023-11-03,SKU04622,1,2025.83,2025.83,
2023-11-03,SKU04646,3,247.14,82.38,
2023-11-04,SKU00088,1,148.62,148.62,
2023-11-04,SKU00359,1,210.99,210.99,
2023-11-04,SKU00478,3,1349.73,449.91,
2023-11-04,SKU01037,1,178.07,178.07,
2023-11-04,SKU01680,1,163.36,163.36,
2023-11-04,SKU01733,1,41.71,41.71,
2023-11-04,SKU02275,3,564.36,188.12,
2023-11-04,SKU02401,2,1048.94,524.47,
2023-11-04,SKU02806,3,246.09,82.03,
2023-11-04,SKU02930,1,170.16,170.16,
2023-11-04,SKU03509,2,986.14,493.07,
2023-11-04,SKU03715,1,930.79,930.79,
2023-11-04,SKU03738,1,62.53,62.53,
