date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-12-31,SKU01488,127,0,14,49
2025-12-31,SKU01489,56,0,14,74
2025-12-31,SKU01490,211,0,14,74
2025-12-31,SKU01491,137,0,14,81
2025-12-31,SKU01492,504,0,14,281
2025-12-31,SKU01493,185,0,14,208
2025-12-31,SKU01494,623,0,14,394
2025-12-31,SKU01495,6202,0,14,1397
2025-12-31,SKU01496,281,0,14,98
2025-12-31,SKU01498,196,0,14,124
2025-12-31,SKU01499,0,0,14,43
2025-12-31,SKU01500,102,0,14,48
2025-12-31,SKU01501,164,0,14,83
2025-12-31,SKU01502,352,0,14,148
2025-12-31,SKU01503,61,0,14,96
2025-12-31,SKU01504,22,0,14,51
2025-12-31,SKU01505,237,0,14,80
2025-12-31,SKU01506,254,0,14,248
2025-12-31,SKU01507,108,0,14,1518
2025-12-31,SKU01508,167,0,14,95
2025-12-31,SKU01509,168,0,14,86
2025-12-31,SKU01510,67,0,14,38
2025-12-31,SKU01512,395,0,14,234
2025-12-31,SKU01513,96,0,14,223
2025-12-31,SKU01514,509,0,14,257
2025-12-31,SKU01515,237,0,14,183
2025-12-31,SKU01516,386,0,14,247
2025-12-31,SKU01517,110,0,14,140
2025-12-31,SKU01518,575,0,14,357
2025-12-31,SKU01519,536,0,14,347
2025-12-31,SKU01520,277,0,14,231
2025-12-31,SKU01521,210,0,14,196
2025-12-31,SKU01523,254,0,14,111
2025-12-31,SKU01524,188,0,14,127
2025-12-31,SKU01525,40,0,14,27
2025-12-31,SKU01526,299,0,14,138
2025-12-31,SKU01528,105,0,14,70
2025-12-31,SKU01529,349,0,14,224
2025-12-31,SKU01530,91,0,14,53
2025-12-31,SKU01531,92,0,14,92
2025-12-31,SKU01532,28,0,14,24
2025-12-31,SKU01533,185,0,14,244
2025-12-31,SKU01534,495,0,14,172
2025-12-31,SKU01535,154,0,14,81
2025-12-31,SKU01536,257,0,14,145
2025-12-31,SKU01537,13,0,14,61
2025-12-31,SKU01538,8929,0,14,1892
2025-12-31,SKU01539,130,0,14,122
2025-12-31,SKU01540,201,0,14,108
2025-12-31,SKU01542,9288,0,14,1985
2025-12-31,SKU01543,360,0,14,248
2025-12-31,SKU01544,64,0,14,42
2025-12-31,SKU01545,409,0,14,201
2025-12-31,SKU01546,35,0,14,126
2025-12-31,SKU01547,160,0,14,1397
2025-12-31,SKU01548,106,0,14,131
2025-12-31,SKU01549,317,0,14,231
2025-12-31,SKU01550,394,0,14,191
2025-12-31,SKU01551,275,0,14,141
2025-12-31,SKU01552,140,0,14,184
2025-12-31,SKU01553,82,0,14,85
2025-12-31,SKU01554,443,0,14,279
2025-12-31,SKU01555,11,0,14,41
2025-12-31,SKU01557,46,0,14,69
2025-12-31,SKU01558,7335,0,14,1616
2025-12-31,SKU01560,64,0,14,33
2025-12-31,SKU01561,189,0,14,165
2025-12-31,SKU01562,81,0,14,95
2025-12-31,SKU01564,30,0,14,119
2025-12-31,SKU01565,37,0,14,52
2025-12-31,SKU01567,7987,0,14,1846
2025-12-31,SKU01568,7425,0,14,1729
2025-12-31,SKU01569,41,0,14,39
2025-12-31,SKU01570,395,0,14,202
2025-12-31,SKU01571,160,0,14,83
2025-12-31,SKU01572,199,0,14,69
2025-12-31,SKU01573,280,0,14,242
2025-12-31,SKU01575,254,0,14,226
2025-12-31,SKU01576,25,0,14,97
2025-12-31,SKU01577,35,0,14,88
2025-12-31,SKU01578,0,0,14,1559
2025-12-31,SKU01579,52,0,14,106
2025-12-31,SKU01580,5140,0,14,1130
2025-12-31,SKU01581,212,0,14,121
2025-12-31,SKU01582,7626,0,14,1681
2025-12-31,SKU01584,0,0,14,23
2025-12-31,SKU01585,261,0,14,135
2025-12-31,SKU01586,187,0,14,74
2025-12-31,SKU01587,266,0,14,133
2025-12-31,SKU01589,462,0,14,257
2025-12-31,SKU01590,438,0,14,399
2025-12-31,SKU01591,75,0,14,79
2025-12-31,SKU01592,6806,0,14,1434
2025-12-31,SKU01593,230,0,14,81
2025-12-31,SKU01595,510,0,14,255
2025-12-31,SKU01596,311,0,14,254
2025-12-31,SKU01597,49,0,14,34
2025-12-31,SKU01599,426,0,14,218
2025-12-31,SKU01600,273,0,14,150
2025-12-31,SKU01601,127,0,14,81
2025-12-31,SKU01602,493,0,14,304
2025-12-31,SKU01604,87,0,14,75
2025-12-31,SKU01605,7895,0,14,1861
2025-12-31,SKU01606,376,0,14,289
2025-12-31,SKU01607,113,0,14,72
2025-12-31,SKU01608,416,0,14,226
2025-12-31,SKU01609,512,0,14,269
2025-12-31,SKU01610,264,0,14,120
2025-12-31,SKU01611,376,0,14,158
2025-12-31,SKU01612,52,0,14,36
2025-12-31,SKU01613,83,0,14,161
2025-12-31,SKU01614,107,0,14,40
2025-12-31,SKU01615,5,0,14,58
2025-12-31,SKU01616,102,0,14,54
2025-12-31,SKU01617,194,0,14,264
2025-12-31,SKU01618,233,0,14,82
2025-12-31,SKU01619,315,0,14,239
2025-12-31,SKU01620,132,0,14,94
2025-12-31,SKU01621,356,0,14,227
2025-12-31,SKU01623,335,0,14,122
2025-12-31,SKU01624,335,0,14,187
2025-12-31,SKU01625,209,0,14,81
2025-12-31,SKU01626,158,0,14,96
2025-12-31,SKU01627,5,0,14,23
2025-12-31,SKU01628,179,0,14,142
2025-12-31,SKU01629,686,0,14,305
2025-12-31,SKU01630,107,0,14,112
2025-12-31,SKU01631,236,0,14,111
2025-12-31,SKU01632,199,0,14,213
2025-12-31,SKU01633,301,0,14,199
2025-12-31,SKU01634,313,0,14,129
2025-12-31,SKU01635,151,0,14,112
2025-12-31,SKU01636,77,0,14,87
2025-12-31,SKU01637,329,0,14,235
2025-12-31,SKU01638,279,0,14,111
2025-12-31,SKU01639,427,0,14,185
2025-12-31,SKU01640,81,0,14,31
2025-12-31,SKU01641,41,0,14,22
2025-12-31,SKU01642,163,0,14,185
2025-12-31,SKU01643,5104,0,14,1298
2025-12-31,SKU01644,408,0,14,212
2025-12-31,SKU01645,7608,0,14,1714
2025-12-31,SKU01646,450,0,14,274
2025-12-31,SKU01647,280,0,14,112
2025-12-31,SKU01648,198,0,14,81
2025-12-31,SKU01649,8969,0,14,1961
2025-12-31,SKU01650,525,0,14,284
2025-12-31,SKU01651,7395,0,14,1560
2025-12-31,SKU01652,47,0,14,102
2025-12-31,SKU01653,167,0,14,80
2025-12-31,SKU01655,135,0,14,76
2025-12-31,SKU01656,61,0,14,50
2025-12-31,SKU01657,282,0,14,173
2025-12-31,SKU01659,393,0,14,234
2025-12-31,SKU01660,228,0,14,163
2025-12-31,SKU01662,0,0,14,1174
2025-12-31,SKU01663,70,0,14,95
2025-12-31,SKU01665,186,0,14,140
2025-12-31,SKU01666,242,0,14,121
2025-12-31,SKU01667,600,0,14,257
2025-12-31,SKU01668,182,0,14,237
2025-12-31,SKU01669,225,0,14,122
2025-12-31,SKU01670,110,0,14,97
2025-12-31,SKU01671,255,0,14,219
2025-12-31,SKU01672,351,0,14,172
2025-12-31,SKU01673,85,0,14,53
2025-12-31,SKU01674,6655,0,14,1477
2025-12-31,SKU01675,7287,0,14,1688
2025-12-31,SKU01676,87,0,14,40
2025-12-31,SKU01677,189,0,14,1398
2025-12-31,SKU01678,7978,0,14,1793
2025-12-31,SKU01679,279,0,14,166
2025-12-31,SKU01681,76,0,14,158
2025-12-31,SKU01682,336,0,14,235
2025-12-31,SKU01683,249,0,14,85
2025-12-31,SKU01684,5803,0,14,1278
2025-12-31,SKU01685,202,0,14,1201
2025-12-31,SKU01686,38,0,14,41
2025-12-31,SKU01687,554,0,14,242
2025-12-31,SKU01688,17,0,14,54
2025-12-31,SKU01689,422,0,14,241
2025-12-31,SKU01690,187,0,14,112
2025-12-31,SKU01691,240,0,14,116
2025-12-31,SKU01692,82,0,14,63
2025-12-31,SKU01693,361,0,14,204
2025-12-31,SKU01694,209,0,14,81
2025-12-31,SKU01695,318,0,14,287
2025-12-31,SKU01696,8196,0,14,1848
2025-12-31,SKU01697,185,0,14,110
2025-12-31,SKU01698,83,0,14,120
2025-12-31,SKU01699,162,0,14,174
2025-12-31,SKU01700,92,0,14,63
2025-12-31,SKU01701,132,0,14,131
2025-12-31,SKU01702,202,0,14,196
2025-12-31,SKU01704,465,0,14,186
2025-12-31,SKU01705,89,0,14,94
2025-12-31,SKU01706,156,0,14,73
2025-12-31,SKU01707,71,0,14,25
2025-12-31,SKU01708,376,0,14,172
2025-12-31,SKU01710,56,0,14,22
2025-12-31,SKU01712,329,0,14,187
2025-12-31,SKU01713,168,0,14,166
2025-12-31,SKU01714,99,0,14,119
2025-12-31,SKU01715,333,0,14,186
2025-12-31,SKU01716,349,0,14,203
2025-12-31,SKU01717,5126,0,14,1161
2025-12-31,SKU01718,67,0,14,144
2025-12-31,SKU01719,287,0,14,97
2025-12-31,SKU01720,188,0,14,127
2025-12-31,SKU01721,82,0,14,87
2025-12-31,SKU01722,72,0,14,25
2025-12-31,SKU01723,254,0,14,107
2025-12-31,SKU01724,91,0,14,34
2025-12-31,SKU01725,148,0,14,147
2025-12-31,SKU01726,151,0,14,68
2025-12-31,SKU01727,132,0,14,64
2025-12-31,SKU01728,91,0,14,101
2025-12-31,SKU01729,486,0,14,227
2025-12-31,SKU01730,131,0,14,88
2025-12-31,SKU01731,102,0,14,50
2025-12-31,SKU01732,216,0,14,196
2025-12-31,SKU01733,4161,0,14,964
2025-12-31,SKU01734,462,0,14,221
2025-12-31,SKU01735,331,0,14,129
2025-12-31,SKU01736,6,0,14,97
2025-12-31,SKU01738,96,0,14,64
2025-12-31,SKU01739,158,0,14,99
2025-12-31,SKU01740,146,0,14,109
2025-12-31,SKU01741,220,0,14,128
2025-12-31,SKU01742,128,0,14,87
2025-12-31,SKU01743,221,0,14,84
2025-12-31,SKU01744,152,0,14,91
2025-12-31,SKU01745,183,0,14,176
2025-12-31,SKU01746,369,0,14,185
2025-12-31,SKU01747,262,0,14,144
2025-12-31,SKU01748,361,0,14,184
2025-12-31,SKU01750,115,0,14,56
2025-12-31,SKU01751,170,0,14,1522
2025-12-31,SKU01752,107,0,14,184
2025-12-31,SKU01753,96,0,14,40
2025-12-31,SKU01754,7380,0,14,1605
2025-12-31,SKU01755,187,0,14,98
2025-12-31,SKU01756,872,0,14,408
2025-12-31,SKU01757,226,0,14,218
2025-12-31,SKU01758,112,0,14,65
2025-12-31,SKU01759,1,0,14,31
2025-12-31,SKU01760,117,0,14,119
2025-12-31,SKU01761,67,0,14,99
2025-12-31,SKU01762,6160,0,14,1394
2025-12-31,SKU01764,322,0,14,114
2025-12-31,SKU01766,7282,0,14,1824
2025-12-31,SKU01767,109,0,14,60
2025-12-31,SKU01768,157,0,14,75
2025-12-31,SKU01769,246,0,14,107
2025-12-31,SKU01770,8470,0,14,1909
2025-12-31,SKU01771,91,0,14,90
2025-12-31,SKU01772,266,0,14,136
2025-12-31,SKU01773,39,0,14,85
2025-12-31,SKU01774,240,0,14,144
2025-12-31,SKU01775,38,0,14,1332
2025-12-31,SKU01776,362,0,14,152
2025-12-31,SKU01777,175,0,14,196
2025-12-31,SKU01778,201,0,14,133
2025-12-31,SKU01779,216,0,14,73
2025-12-31,SKU01781,7425,0,14,1580
2025-12-31,SKU01782,169,0,14,99
2025-12-31,SKU01783,143,0,14,115
2025-12-31,SKU01784,0,0,14,943
2025-12-31,SKU01785,87,0,14,90
2025-12-31,SKU01786,160,0,14,232
2025-12-31,SKU01788,165,0,14,88
2025-12-31,SKU01790,5176,0,14,1228
2025-12-31,SKU01791,98,0,14,131
2025-12-31,SKU01792,8073,0,14,1705
2025-12-31,SKU01793,337,0,14,296
2025-12-31,SKU01794,74,0,14,88
2025-12-31,SKU01795,14,0,14,61
2025-12-31,SKU01796,73,0,14,47
2025-12-31,SKU01797,194,0,14,92
2025-12-31,SKU01798,221,0,14,110
2025-12-31,SKU01799,41,0,14,77
2025-12-31,SKU01800,45,0,14,64
2025-12-31,SKU01801,112,0,14,83
2025-12-31,SKU01802,261,0,14,174
2025-12-31,SKU01803,7382,0,14,1759
2025-12-31,SKU01804,233,0,14,171
2025-12-31,SKU01805,8896,0,14,1896
2025-12-31,SKU01807,86,0,14,37
2025-12-31,SKU01808,399,0,14,233
2025-12-31,SKU01809,1,0,14,44
2025-12-31,SKU01810,220,0,14,175
2025-12-31,SKU01811,65,0,14,49
2025-12-31,SKU01812,63,0,14,89
2025-12-31,SKU01814,61,0,14,73
2025-12-31,SKU01815,44,0,14,91
2025-12-31,SKU01816,54,0,14,22
2025-12-31,SKU01817,436,0,14,215
2025-12-31,SKU01818,7039,0,14,1568
2025-12-31,SKU01819,245,0,14,221
2025-12-31,SKU01820,335,0,14,151
2025-12-31,SKU01821,87,0,14,61
2025-12-31,SKU01822,8786,0,14,1891
2025-12-31,SKU01823,216,0,14,139
2025-12-31,SKU01824,164,0,14,59
2025-12-31,SKU01825,187,0,14,141
2025-12-31,SKU01826,43,0,14,37
2025-12-31,SKU01827,7618,0,14,1704
2025-12-31,SKU01828,5492,0,14,1242
2025-12-31,SKU01829,145,0,14,112
2025-12-31,SKU01830,6825,0,14,1438
2025-12-31,SKU01831,2,0,14,43
2025-12-31,SKU01832,313,0,14,124
2025-12-31,SKU01833,221,0,14,118
2025-12-31,SKU01834,8446,0,14,1873
2025-12-31,SKU01835,244,0,14,165
2025-12-31,SKU01836,126,0,14,67
2025-12-31,SKU01837,120,0,14,126
2025-12-31,SKU01838,374,0,14,164
2025-12-31,SKU01839,34,0,14,67
2025-12-31,SKU01840,344,0,14,163
2025-12-31,SKU01841,356,0,14,229
2025-12-31,SKU01842,72,0,14,173
2025-12-31,SKU01844,229,0,14,207
2025-12-31,SKU01845,198,0,14,90
2025-12-31,SKU01846,290,0,14,210
2025-12-31,SKU01847,92,0,14,45
2025-12-31,SKU01848,59,0,14,98
2025-12-31,SKU01849,201,0,14,216
2025-12-31,SKU01850,41,0,14,64
2025-12-31,SKU01851,5036,0,14,1128
2025-12-31,SKU01853,27,0,14,40
2025-12-31,SKU01854,8415,0,14,1880
2025-12-31,SKU01855,26,0,14,52
2025-12-31,SKU01856,295,0,14,161
2025-12-31,SKU01857,5219,0,14,1201
2025-12-31,SKU01858,98,0,14,62
2025-12-31,SKU01859,421,0,14,213
2025-12-31,SKU01860,28,0,14,67
2025-12-31,SKU01861,417,0,14,242
2025-12-31,SKU01862,402,0,14,259
2025-12-31,SKU01863,5913,0,14,1353
2025-12-31,SKU01864,130,0,14,59
2025-12-31,SKU01865,359,0,14,225
2025-12-31,SKU01867,409,0,14,153
2025-12-31,SKU01868,274,0,14,127
2025-12-31,SKU01869,286,0,14,149
2025-12-31,SKU01870,152,0,14,94
2025-12-31,SKU01871,40,0,14,95
2025-12-31,SKU01872,157,0,14,91
2025-12-31,SKU01874,6606,0,14,1434
2025-12-31,SKU01875,370,0,14,168
2025-12-31,SKU01876,95,0,14,83
2025-12-31,SKU01877,3622,0,14,856
2025-12-31,SKU01878,118,0,14,153
2025-12-31,SKU01879,447,0,14,178
2025-12-31,SKU01880,7026,0,14,1522
2025-12-31,SKU01881,295,0,14,122
2025-12-31,SKU01882,130,0,14,120
2025-12-31,SKU01883,305,0,14,146
2025-12-31,SKU01884,395,0,14,243
2025-12-31,SKU01885,193,0,14,224
2025-12-31,SKU01886,96,0,14,66
2025-12-31,SKU01887,192,0,14,137
2025-12-31,SKU01888,179,0,14,248
2025-12-31,SKU01889,213,0,14,229
2025-12-31,SKU01891,562,0,14,222
2025-12-31,SKU01892,62,0,14,182
2025-12-31,SKU01893,259,0,14,165
2025-12-31,SKU01895,459,0,14,228
2025-12-31,SKU01896,151,0,14,137
2025-12-31,SKU01897,356,0,14,157
2025-12-31,SKU01898,173,0,14,138
2025-12-31,SKU01899,152,0,14,119
2025-12-31,SKU01900,701,0,14,355
2025-12-31,SKU01901,231,0,14,130
2025-12-31,SKU01902,291,0,14,191
2025-12-31,SKU01903,7581,0,14,1605
2025-12-31,SKU01904,165,0,14,85
2025-12-31,SKU01905,438,0,14,366
2025-12-31,SKU01906,5770,0,14,1241
2025-12-31,SKU01908,106,0,14,46
2025-12-31,SKU01909,83,0,14,147
2025-12-31,SKU01911,7733,0,14,1765
2025-12-31,SKU01912,92,0,14,135
2025-12-31,SKU01913,76,0,14,102
2025-12-31,SKU01914,132,0,14,95
2025-12-31,SKU01915,8285,0,14,1808
2025-12-31,SKU01916,324,0,14,160
2025-12-31,SKU01917,264,0,14,188
2025-12-31,SKU01918,166,0,14,56
2025-12-31,SKU01919,7323,0,14,1694
2025-12-31,SKU01920,207,0,14,195
2025-12-31,SKU01921,158,0,14,109
2025-12-31,SKU01922,62,0,14,26
2025-12-31,SKU01923,619,0,14,376
2025-12-31,SKU01924,68,0,14,26
2025-12-31,SKU01925,25,0,14,106
2025-12-31,SKU01927,21,0,14,22
2025-12-31,SKU01928,155,0,14,174
2025-12-31,SKU01930,117,0,14,181
2025-12-31,SKU01931,110,0,14,78
2025-12-31,SKU01932,98,0,14,36
2025-12-31,SKU01933,104,0,14,152
2025-12-31,SKU01934,434,0,14,228
2025-12-31,SKU01935,19,0,14,40
2025-12-31,SKU01936,101,0,14,79
2025-12-31,SKU01937,239,0,14,105
2025-12-31,SKU01938,160,0,14,111
2025-12-31,SKU01939,6142,0,14,1463
2025-12-31,SKU01940,308,0,14,116
2025-12-31,SKU01941,98,0,14,36
2025-12-31,SKU01942,208,0,14,147
2025-12-31,SKU01943,150,0,14,197
2025-12-31,SKU01944,455,0,14,191
2025-12-31,SKU01945,306,0,14,242
2025-12-31,SKU01946,146,0,14,62
2025-12-31,SKU01947,248,0,14,126
2025-12-31,SKU01948,148,0,14,99
2025-12-31,SKU01949,652,0,14,359
2025-12-31,SKU01950,480,0,14,259
2025-12-31,SKU01951,112,0,14,122
2025-12-31,SKU01952,80,0,14,67
2025-12-31,SKU01953,288,0,14,149
2025-12-31,SKU01954,102,0,14,65
2025-12-31,SKU01955,518,0,14,353
2025-12-31,SKU01956,148,0,14,64
2025-12-31,SKU01958,67,0,14,65
2025-12-31,SKU01960,127,0,14,85
2025-12-31,SKU01962,403,0,14,287
2025-12-31,SKU01963,295,0,14,182
2025-12-31,SKU01964,125,0,14,67
2025-12-31,SKU01965,18,0,14,83
2025-12-31,SKU01966,158,0,14,88
2025-12-31,SKU01967,280,0,14,166
2025-12-31,SKU01968,155,0,14,159
2025-12-31,SKU01969,195,0,14,73
2025-12-31,SKU01970,7867,0,14,1773
2025-12-31,SKU01971,7611,0,14,1803
2025-12-31,SKU01972,183,0,14,66
2025-12-31,SKU01974,135,0,14,108
2025-12-31,SKU01975,51,0,14,26
2025-12-31,SKU01976,220,0,14,246
2025-12-31,SKU01977,319,0,14,212
2025-12-31,SKU01978,180,0,14,70
2025-12-31,SKU01979,75,0,14,48
2025-12-31,SKU01981,8785,0,14,1842
2025-12-31,SKU01982,236,0,14,123
2025-12-31,SKU01983,192,0,14,78
2025-12-31,SKU01984,163,0,14,118
2025-12-31,SKU01986,4464,0,14,1032
2025-12-31,SKU01987,11,0,14,23
2025-12-31,SKU01988,44,0,14,1077
2025-12-31,SKU01989,421,0,14,183
2025-12-31,SKU01990,44,0,14,35
2025-12-31,SKU01991,133,0,14,144
2025-12-31,SKU01992,75,0,14,45
2025-12-31,SKU01993,0,0,14,847
2025-12-31,SKU01994,374,0,14,184
2025-12-31,SKU01995,216,0,14,81
2025-12-31,SKU01996,68,0,14,158
2025-12-31,SKU01997,243,0,14,94
2025-12-31,SKU01999,69,0,14,40
2025-12-31,SKU02000,325,0,14,214
2025-12-31,SKU02001,293,0,14,124
2025-12-31,SKU02002,76,0,14,32
2025-12-31,SKU02004,82,0,14,42
2025-12-31,SKU02005,66,0,14,47
2025-12-31,SKU02007,409,0,14,218
2025-12-31,SKU02009,77,0,14,187
2025-12-31,SKU02010,441,0,14,244
2025-12-31,SKU02011,280,0,14,137
2025-12-31,SKU02012,138,0,14,93
2025-12-31,SKU02013,123,0,14,125
2025-12-31,SKU02014,8389,0,14,1833
2025-12-31,SKU02015,228,0,14,226
2025-12-31,SKU02016,127,0,14,286
2025-12-31,SKU02017,263,0,14,98
2025-12-31,SKU02018,318,0,14,126
2025-12-31,SKU02019,17,0,14,22
2025-12-31,SKU02020,163,0,14,84
2025-12-31,SKU02021,122,0,14,138
2025-12-31,SKU02022,82,0,14,125
2025-12-31,SKU02023,84,0,14,33
2025-12-31,SKU02024,147,0,14,99
2025-12-31,SKU02025,255,0,14,173
2025-12-31,SKU02026,26,0,14,35
2025-12-31,SKU02027,26,0,14,67
2025-12-31,SKU02028,211,0,14,114
2025-12-31,SKU02029,418,0,14,191
2025-12-31,SKU02030,222,0,14,187
2025-12-31,SKU02031,76,0,14,124
2025-12-31,SKU02032,290,0,14,98
2025-12-31,SKU02033,46,0,14,87
2025-12-31,SKU02034,84,0,14,78
2025-12-31,SKU02035,106,0,14,46
2025-12-31,SKU02037,143,0,14,133
2025-12-31,SKU02038,6590,0,14,1573
2025-12-31,SKU02039,173,0,14,112
2025-12-31,SKU02040,99,0,14,214
2025-12-31,SKU02042,252,0,14,162
2025-12-31,SKU02044,199,0,14,140
2025-12-31,SKU02045,76,0,14,26
2025-12-31,SKU02046,0,0,14,1452
2025-12-31,SKU02047,362,0,14,177
2025-12-31,SKU02048,400,0,14,250
2025-12-31,SKU02050,90,0,14,177
2025-12-31,SKU02051,103,0,14,221
2025-12-31,SKU02052,296,0,14,158
2025-12-31,SKU02053,138,0,14,62
2025-12-31,SKU02054,126,0,14,80
2025-12-31,SKU02055,5853,0,14,1345
2025-12-31,SKU02056,105,0,14,41
2025-12-31,SKU02057,7224,0,14,1559
2025-12-31,SKU02058,166,0,14,92
2025-12-31,SKU02061,62,0,14,26
2025-12-31,SKU02062,63,0,14,39
2025-12-31,SKU02063,382,0,14,225
2025-12-31,SKU02064,7611,0,14,1708
2025-12-31,SKU02065,326,0,14,249
2025-12-31,SKU02067,155,0,14,193
2025-12-31,SKU02068,53,0,14,1048
2025-12-31,SKU02070,4564,0,14,1016
2025-12-31,SKU02071,365,0,14,285
2025-12-31,SKU02072,236,0,14,94
2025-12-31,SKU02073,4,0,14,82
2025-12-31,SKU02074,82,0,14,62
2025-12-31,SKU02075,4557,0,14,1040
2025-12-31,SKU02076,30,0,14,51
2025-12-31,SKU02077,4,0,14,31
2025-12-31,SKU02078,228,0,14,98
2025-12-31,SKU02079,1,0,14,1234
2025-12-31,SKU02080,163,0,14,114
2025-12-31,SKU02081,92,0,14,86
2025-12-31,SKU02082,73,0,14,97
2025-12-31,SKU02083,89,0,14,119
2025-12-31,SKU02084,239,0,14,126
2025-12-31,SKU02085,427,0,14,175
2025-12-31,SKU02087,159,0,14,170
2025-12-31,SKU02088,43,0,14,1288
2025-12-31,SKU02089,163,0,14,93
2025-12-31,SKU02090,712,0,14,361
2025-12-31,SKU02091,557,0,14,288
2025-12-31,SKU02092,380,0,14,173
2025-12-31,SKU02093,267,0,14,108
2025-12-31,SKU02094,4523,0,14,1048
2025-12-31,SKU02095,235,0,14,87
2025-12-31,SKU02096,61,0,14,135
2025-12-31,SKU02097,57,0,14,73
2025-12-31,SKU02099,388,0,14,238
2025-12-31,SKU02100,469,0,14,199
2025-12-31,SKU02101,70,0,14,84
2025-12-31,SKU02103,6650,0,14,1512
2025-12-31,SKU02104,7332,0,14,1727
2025-12-31,SKU02105,218,0,14,178
2025-12-31,SKU02106,44,0,14,81
2025-12-31,SKU02107,345,0,14,264
2025-12-31,SKU02108,115,0,14,52
2025-12-31,SKU02109,49,0,14,204
2025-12-31,SKU02110,297,0,14,157
2025-12-31,SKU02111,35,0,14,62
2025-12-31,SKU02112,8479,0,14,1789
2025-12-31,SKU02113,175,0,14,98
2025-12-31,SKU02114,6008,0,14,1508
2025-12-31,SKU02115,713,0,14,273
2025-12-31,SKU02116,265,0,14,172
2025-12-31,SKU02117,81,0,14,100
2025-12-31,SKU02118,1,0,14,33
2025-12-31,SKU02119,43,0,14,42
2025-12-31,SKU02120,151,0,14,258
2025-12-31,SKU02121,50,0,14,160
2025-12-31,SKU02122,132,0,14,136
2025-12-31,SKU02123,265,0,14,159
2025-12-31,SKU02124,126,0,14,57
2025-12-31,SKU02125,109,0,14,48
2025-12-31,SKU02126,69,0,14,52
2025-12-31,SKU02127,2,0,14,59
2025-12-31,SKU02128,4607,0,14,1056
2025-12-31,SKU02129,8538,0,14,1929
2025-12-31,SKU02130,160,0,14,225
2025-12-31,SKU02131,173,0,14,84
2025-12-31,SKU02132,146,0,14,187
2025-12-31,SKU02133,56,0,14,41
2025-12-31,SKU02134,116,0,14,60
2025-12-31,SKU02135,144,0,14,79
2025-12-31,SKU02136,160,0,14,185
2025-12-31,SKU02137,179,0,14,69
2025-12-31,SKU02138,175,0,14,131
2025-12-31,SKU02139,207,0,14,89
2025-12-31,SKU02140,94,0,14,58
2025-12-31,SKU02141,208,0,14,1143
2025-12-31,SKU02142,5450,0,14,1278
2025-12-31,SKU02143,191,0,14,182
2025-12-31,SKU02144,83,0,14,36
2025-12-31,SKU02145,381,0,14,287
2025-12-31,SKU02146,13,0,14,67
2025-12-31,SKU02147,99,0,14,91
2025-12-31,SKU02148,301,0,14,169
2025-12-31,SKU02149,250,0,14,194
2025-12-31,SKU02150,23,0,14,26
2025-12-31,SKU02151,219,0,14,232
2025-12-31,SKU02152,88,0,14,88
2025-12-31,SKU02153,351,0,14,159
2025-12-31,SKU02154,481,0,14,330
2025-12-31,SKU02155,0,0,14,1050
2025-12-31,SKU02156,490,0,14,352
2025-12-31,SKU02157,78,0,14,47
2025-12-31,SKU02159,86,0,14,42
2025-12-31,SKU02160,137,0,14,47
2025-12-31,SKU02161,206,0,14,69
2025-12-31,SKU02162,46,0,14,56
2025-12-31,SKU02163,282,0,14,96
2025-12-31,SKU02164,7824,0,14,1809
2025-12-31,SKU02166,160,0,14,174
2025-12-31,SKU02167,202,0,14,98
2025-12-31,SKU02168,183,0,14,80
2025-12-31,SKU02169,634,0,14,311
2025-12-31,SKU02171,357,0,14,199
2025-12-31,SKU02172,4924,0,14,1047
2025-12-31,SKU02173,216,0,14,94
2025-12-31,SKU02175,88,0,14,120
2025-12-31,SKU02176,0,0,14,1253
2025-12-31,SKU02177,163,0,14,70
2025-12-31,SKU02178,64,0,14,54
2025-12-31,SKU02179,487,0,14,298
2025-12-31,SKU02180,232,0,14,223
2025-12-31,SKU02182,80,0,14,56
2025-12-31,SKU02183,134,0,14,104
2025-12-31,SKU02184,231,0,14,164
2025-12-31,SKU02185,102,0,14,73
2025-12-31,SKU02186,92,0,14,54
2025-12-31,SKU02187,126,0,14,80
2025-12-31,SKU02188,67,0,14,46
2025-12-31,SKU02189,137,0,14,119
2025-12-31,SKU02190,156,0,14,84
2025-12-31,SKU02191,274,0,14,124
2025-12-31,SKU02192,405,0,14,202
2025-12-31,SKU02193,125,0,14,57
2025-12-31,SKU02194,5994,0,14,1375
2025-12-31,SKU02195,382,0,14,272
2025-12-31,SKU02196,200,0,14,112
2025-12-31,SKU02197,269,0,14,210
2025-12-31,SKU02198,26,0,14,132
2025-12-31,SKU02199,288,0,14,183
2025-12-31,SKU02200,114,0,14,72
2025-12-31,SKU02201,364,0,14,171
2025-12-31,SKU02202,16,0,14,38
2025-12-31,SKU02203,98,0,14,138
2025-12-31,SKU02204,219,0,14,156
2025-12-31,SKU02205,7142,0,14,1700
2025-12-31,SKU02206,91,0,14,109
2025-12-31,SKU02207,215,0,14,150
2025-12-31,SKU02208,358,0,14,153
2025-12-31,SKU02209,7739,0,14,1665
2025-12-31,SKU02210,255,0,14,125
2025-12-31,SKU02211,7710,0,14,1721
2025-12-31,SKU02213,321,0,14,206
2025-12-31,SKU02214,86,0,14,128
